,hour,Name,EndPoint,EstTime,long,lat
1504,5,PIE,KALLANG WAY,2.0,103.875703114273,1.32098390897855
1505,5,PIE,BEDOK RESERVOIR RD,2.0,103.921963603077,1.33758734617107
1506,5,PIE,BEDOK NORTH RD,0.0,103.939708785127,1.32785578389017
1507,5,PIE,SIMEI AVE,0.0,103.949328717185,1.33866700912237
1508,5,PIE,TAMPINES ST 31,1.0,103.955818411052,1.35112449109561
1509,5,PIE,PIE/ECP INTERCHANGE,2.0,103.955818411052,1.35112449109561
1510,5,SLE,YISHUN,3.0,103.841407442602,1.42944311134142
1511,5,SLE,UPPER THOMSON,2.0,103.828229071289,1.37093618254207
1512,5,SLE,MANDIA RD,3.0,103.828229071289,1.37093618254207
1513,5,SLE,WOODLANDS AVE 12,1.0,103.804329417963,1.43357568988363
1514,5,SLE,WOODLANDS AVE 2,1.5,103.787566324985,1.43073556904107
1515,5,SLE,BKE/SLE INTERCHANGE,1.0,103.787566324985,1.43073556904107
1516,5,SLE,MANDAI RD,2.0,103.782483181533,1.41064025650339
1517,5,SLE,LENTOR AVE,2.0,103.837297685137,1.39145982484921
1518,5,SLE,TPE/PIE INTERCHANGE,2.0,103.837297685137,1.39145982484921
1519,5,SLE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
1520,5,SLE,CTE/SLE INTERCHANGE,1.0,103.876388109557,1.36799442065701
1521,5,TPE,TAMPINES AVE 7,1.5,103.959034174862,1.35759849763914
1522,5,TPE,TAMPINES AVE 12,2.0,103.945274945846,1.3637729183211
1523,5,TPE,PASIR RIS DRIVE 8,0.5,103.947156269076,1.3714446133246
1524,5,TPE,TAMPINES ROAD,1.0,103.929352562345,1.3682628806402
1525,5,TPE,TAMPINES AVE 10,1.0,103.930979146949,1.36479320863774
1526,5,TPE,LOR HALUS,2.0,103.924414378612,1.39556360689393
1527,5,TPE,PUNGGOL RD,1.5,103.908939266805,1.41180653085307
1528,5,TPE,SENGKANG EXIT,1.75,103.895735075793,1.39243990952648
1529,5,TPE,JALAN KAYU,2.0,103.872490555974,1.39213828470086
1530,5,TPE,SLE/CTE/TPE INTERCHANGE,2.0,103.872490555974,1.39213828470086
1531,5,TPE,LOR HARUS,2.0,103.872490555974,1.39213828470086
1532,5,TPE,PASIR RIS DRIVE 12,2.0,103.934170044688,1.37973805035701
1533,5,TPE,ELIAS ROAD,1.0,103.942314065388,1.37786519650248
1534,5,TPE,LOYANG AVE,1.0,103.970019150268,1.36849628172236
1535,5,TPE,PIE/TPE INTERCHANGE,1.0,103.970019150268,1.36849628172236
1536,6,AYE,TELOK BLANGAH RD,2.0,103.810166483177,1.27076318192364
1537,6,AYE,LOWER DELTA RD,2.0,103.823632917143,1.27996131276651
1538,6,AYE,NORMANTON PARK,3.0,103.792794957178,1.28723486356525
1539,6,AYE,NORTH BUONA VISTA RD,1.5,103.790508781692,1.3070246874297
1540,6,AYE,CLEMENTI RD,1.0,103.778486967035,1.33700695288477
1541,6,AYE,WEST COAST RD,1.0,103.751633496716,1.31568354839958
1542,6,AYE,CLEMENTI AVE 6,1.5,103.760857456698,1.31511075463238
1543,6,AYE,JURONG TOWN HALL RD,2.5,103.741869524172,1.32877305068747
1544,6,AYE,PENJURU RD,1.0,103.732241905373,1.31625706117169
1545,6,AYE,JURONG PORT RD,2.0,103.72037453514,1.31567131915093
1546,6,AYE,JURONG PIER RD,1.0,103.710629235008,1.30967476979274
1547,6,AYE,PIONEER CIRCUS,2.0,103.696119186016,1.32300234447015
1548,6,AYE,BENOI RD,2.0,103.676981816884,1.3049221365668
1549,6,AYE,AYE/PIE INTERCHANGE,2.0,103.676981816884,1.3049221365668
1550,6,AYE,TUAS WEST RD,1.5,103.639813026933,1.33015670911185
1551,6,AYE,TUAS WEST DRIVE,2.0,103.634929620551,1.33473413010509
1552,6,AYE,TUAS CHECKPOINT,1.0,103.635448092553,1.34729320116959
1553,6,AYE,JALAN BOON LAY,2.0,103.710699385344,1.33848050705251
1554,6,AYE,YUAN CHING RD,2.0,103.725221538081,1.32546807494299
1555,6,AYE,CLEMENTI AVE 2,1.0,103.771350557894,1.31427860227337
1556,6,AYE,PORTSDOWN RD,1.0,103.794085682566,1.29920163260583
1557,6,AYE,ALEXANDRA RD,1.0,103.796720921698,1.28679161744874
1558,6,AYE,KEPPEL RD,1.0,103.847553689865,1.27262637416902
1559,6,AYE,AYE/MCE INTERCHANGE,2.0,103.847553689865,1.27262637416902
1560,6,BKE,DIARY FARM,2.0,103.847553689865,1.27262637416902
1561,6,BKE,BUKIT PANJANG RD,1.5,103.773096813492,1.37727545203058
1562,6,BKE,BKE/KJE INTERCHANGE,2.0,103.773096813492,1.37727545203058
1563,6,BKE,MANDAI RD,2.0,103.782483181533,1.41064025650339
1564,6,BKE,BKE/SLE INTERCHANGE,1.25,103.782483181533,1.41064025650339
1565,6,BKE,WOODLANDS AVE 3,1.0,103.779091222588,1.43277433932257
1566,6,BKE,WOODLANDS CENTRE,1.0,103.770981431603,1.44186651173173
1567,6,BKE,DIARY FARM ROAD,1.0,103.770981431603,1.44186651173173
1568,6,BKE,BKE/PIE INTERCHANGE,3.0,103.770981431603,1.44186651173173
1569,6,CTE,OUTRAM RD,1.0,103.838861143362,1.28152914902378
1570,6,CTE,CLEMENCEAU AVE,1.0,103.843728126138,1.29775993822781
1571,6,CTE,MOULMEIN RD,3.0,103.847482119029,1.31845944056635
1572,6,CTE,JALAN BAHAGIA,1.0,103.858565503017,1.32540758450303
1573,6,CTE,CTE/PIE INTERCHANGE,1.0,103.858565503017,1.32540758450303
1574,6,CTE,BRADDELL RD,2.0,103.850153965874,1.34409256877338
1575,6,CTE,AMK AVE 1,1.0,103.839256279218,1.36714737685637
1576,6,CTE,AMK AVE 3,1.5,103.847153924066,1.36931517954752
1577,6,CTE,AMK AVE 5,1.5,103.860485872465,1.37731149652799
1578,6,CTE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
1579,6,CTE,SLE/CTE INTERCHANGE,1.0,103.876388109557,1.36799442065701
1580,6,CTE,BUKIT TIMAH RD,1.0,103.810002032513,1.32383369976841
1581,6,CTE,CAIRNHILL CIRCLE,1.0,103.83859717814,1.30608557082229
1582,6,CTE,ORCHARD RD,1.0,103.847984421803,1.29805083085975
1583,6,CTE,HAVELOCK RD,2.0,103.82648039454,1.29306116495633
1584,6,CTE,AYE/CTE INTERCHANGE,1.0,103.82648039454,1.29306116495633
1585,6,ECP,ECP/PIE INTERCHANGE,1.0,103.82648039454,1.29306116495633
1586,6,ECP,XILIN AVE,3.0,103.964169780101,1.32920594979969
1587,6,ECP,ECP SERVICE RD,1.0,103.902337848179,1.29916784459552
1588,6,ECP,BEDOK RD,2.25,103.948260304303,1.33143623119911
1589,6,ECP,MARINE PARADE,1.75,103.9077387936,1.30248202632175
1590,6,ECP,FORT RD,3.0,103.885097565645,1.30032021915192
1591,6,ECP,ROCHOR RD,3.0,103.854568540158,1.30148706909734
1592,6,ECP,TANJONG KATONG ROAD,1.0,103.897292790726,1.30025471006881
1593,6,ECP,MARINE VISTA,1.0,103.920744587065,1.30653703457494
1594,6,ECP,SIGLAP RD,1.0,103.920512885209,1.32025353639468
1595,6,ECP,BAYSHORE RD,1.0,103.939871139019,1.31276103899484
1596,6,ECP,CHANGI AIRPORT,2.0,103.989670344538,1.36033174518932
1597,6,KJE,WOODLANDS RD,1.5,103.764035430987,1.43664332864049
1598,6,KJE,CHOA CHU KANG WAY,1.5,103.750283750092,1.37753458068331
1599,6,KJE,SUNGEI TENGAH,2.0,103.725111139306,1.39899234004862
1600,6,KJE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4.0,103.725111139306,1.39899234004862
1601,6,KJE,BKE/KJE INTERCHANGE,3.0,103.725111139306,1.39899234004862
1602,6,PIE,CHANGI SOUTH,1.0,103.971219222068,1.33567580209743
1603,6,PIE,PIE/TPE INTERCHANGE,1.0,103.971219222068,1.33567580209743
1604,6,PIE,SIMEI,1.5,103.953050756306,1.34269199750599
1605,6,PIE,TAMPINES TOWN,1.0,103.94516949381,1.34467550279471
1606,6,PIE,TAMPINES AVE 5,2.0,103.941741144043,1.34787831404331
1607,6,PIE,JALAN EUNOS,3.0,103.906009319447,1.32493000179929
1608,6,PIE,PAYA LEBAR WAY,2.0,103.884839503202,1.32230407057568
1609,6,PIE,BENDEMEER EXIT,2.0,103.863213831657,1.31349604455484
1610,6,PIE,PIE/CTE (CITY) INTERCHANGE,1.0,103.863213831657,1.31349604455484
1611,6,PIE,PIE/CTE (SLE) INTERCHANGE,1.0,103.863213831657,1.31349604455484
1612,6,PIE,KIM KEAT LINK,1.5,103.855545256722,1.32937403017879
1613,6,PIE,THOMSON RD,1.0,103.844295021463,1.31486729263616
1614,6,PIE,WHITLEY RD,1.25,103.825057721833,1.32118771198273
1615,6,PIE,ADAM RD,2.0,103.819793276285,1.33075094350781
1616,6,PIE,ENG NEO AVE,2.0,103.799902085619,1.3373682325974
1617,6,PIE,PIE/BKE INTERCHANGE,2.0,103.799902085619,1.3373682325974
1618,6,PIE,CLEMENTI RD,2.0,103.778486967035,1.33700695288477
1619,6,PIE,CLEMENTI AVE 6,1.5,103.760857456698,1.31511075463238
1620,6,PIE,BUKIT BATOK EAST AVE 3,1.0,103.757150072517,1.34762239826033
1621,6,PIE,JURONG TOWN HALL RD,3.0,103.741869524172,1.32877305068747
1622,6,PIE,JURONG EAST AVE 1,1.0,103.737310855243,1.34224789591235
1623,6,PIE,JURONG WEST AVE 2,1.0,103.711494369779,1.35138470149899
1624,6,PIE,PIE/KJE INTERCHANGE,1.0,103.711494369779,1.35138470149899
1625,6,PIE,JALAN BAHAR,1.5,103.692810658991,1.35175189720414
1626,6,PIE,PIONEER RD NORTH,1.5,103.695426016798,1.32538011943403
1627,6,PIE,UPPER JURONG RD,3.0,103.682842058752,1.32980513884625
1628,6,PIE,JURONG RD,2.0,103.682842058752,1.32980513884625
1629,6,PIE,BUKIT TIMAH RD,2.0,103.810002032513,1.32383369976841
1630,6,PIE,LORNIE RD,2.0,103.820137758485,1.33799273369393
1631,6,PIE,PIE/CTE INTERCHANGE,1.0,103.820137758485,1.33799273369393
1632,6,PIE,KALLANG WAY,2.0,103.875703114273,1.32098390897855
1633,6,PIE,BEDOK RESERVOIR RD,2.0,103.921963603077,1.33758734617107
1634,6,PIE,BEDOK NORTH RD,0.0,103.939708785127,1.32785578389017
1635,6,PIE,SIMEI AVE,0.0,103.949328717185,1.33866700912237
1636,6,PIE,TAMPINES ST 31,1.0,103.955818411052,1.35112449109561
1637,6,PIE,PIE/ECP INTERCHANGE,2.5,103.955818411052,1.35112449109561
1638,6,SLE,YISHUN,3.0,103.841407442602,1.42944311134142
1639,6,SLE,UPPER THOMSON,2.0,103.828229071289,1.37093618254207
1640,6,SLE,MANDIA RD,3.0,103.828229071289,1.37093618254207
1641,6,SLE,WOODLANDS AVE 12,1.0,103.804329417963,1.43357568988363
1642,6,SLE,WOODLANDS AVE 2,1.5,103.787566324985,1.43073556904107
1643,6,SLE,BKE/SLE INTERCHANGE,2.0,103.787566324985,1.43073556904107
1644,6,SLE,MANDAI RD,1.0,103.782483181533,1.41064025650339
1645,6,SLE,LENTOR AVE,2.0,103.837297685137,1.39145982484921
1646,6,SLE,TPE/PIE INTERCHANGE,2.0,103.837297685137,1.39145982484921
1647,6,SLE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
1648,6,SLE,CTE/SLE INTERCHANGE,1.0,103.876388109557,1.36799442065701
1649,6,TPE,TAMPINES AVE 7,1.5,103.959034174862,1.35759849763914
1650,6,TPE,TAMPINES AVE 12,2.0,103.945274945846,1.3637729183211
1651,6,TPE,PASIR RIS DRIVE 8,0.5,103.947156269076,1.3714446133246
1652,6,TPE,TAMPINES ROAD,1.0,103.929352562345,1.3682628806402
1653,6,TPE,TAMPINES AVE 10,1.0,103.930979146949,1.36479320863774
1654,6,TPE,LOR HALUS,2.0,103.924414378612,1.39556360689393
1655,6,TPE,PUNGGOL RD,1.5,103.908939266805,1.41180653085307
1656,6,TPE,SENGKANG EXIT,1.5,103.895735075793,1.39243990952648
1657,6,TPE,JALAN KAYU,2.0,103.872490555974,1.39213828470086
1658,6,TPE,SLE/CTE/TPE INTERCHANGE,2.0,103.872490555974,1.39213828470086
1659,6,TPE,LOR HARUS,2.5,103.872490555974,1.39213828470086
1660,6,TPE,PASIR RIS DRIVE 12,2.0,103.934170044688,1.37973805035701
1661,6,TPE,ELIAS ROAD,1.0,103.942314065388,1.37786519650248
1662,6,TPE,LOYANG AVE,1.0,103.970019150268,1.36849628172236
1663,6,TPE,PIE/TPE INTERCHANGE,1.0,103.970019150268,1.36849628172236
1664,7,AYE,TELOK BLANGAH RD,2.0,103.810166483177,1.27076318192364
1665,7,AYE,LOWER DELTA RD,2.0,103.823632917143,1.27996131276651
1666,7,AYE,NORMANTON PARK,4.0,103.792794957178,1.28723486356525
1667,7,AYE,NORTH BUONA VISTA RD,2.0,103.790508781692,1.3070246874297
1668,7,AYE,CLEMENTI RD,1.5,103.778486967035,1.33700695288477
1669,7,AYE,WEST COAST RD,1.0,103.751633496716,1.31568354839958
1670,7,AYE,CLEMENTI AVE 6,1.75,103.760857456698,1.31511075463238
1671,7,AYE,JURONG TOWN HALL RD,2.25,103.741869524172,1.32877305068747
1672,7,AYE,PENJURU RD,1.0,103.732241905373,1.31625706117169
1673,7,AYE,JURONG PORT RD,2.0,103.72037453514,1.31567131915093
1674,7,AYE,JURONG PIER RD,1.5,103.710629235008,1.30967476979274
1675,7,AYE,PIONEER CIRCUS,2.0,103.696119186016,1.32300234447015
1676,7,AYE,BENOI RD,2.0,103.676981816884,1.3049221365668
1677,7,AYE,AYE/PIE INTERCHANGE,2.25,103.676981816884,1.3049221365668
1678,7,AYE,TUAS WEST RD,1.5,103.639813026933,1.33015670911185
1679,7,AYE,TUAS WEST DRIVE,2.0,103.634929620551,1.33473413010509
1680,7,AYE,TUAS CHECKPOINT,1.0,103.635448092553,1.34729320116959
1681,7,AYE,JALAN BOON LAY,1.5,103.710699385344,1.33848050705251
1682,7,AYE,YUAN CHING RD,2.0,103.725221538081,1.32546807494299
1683,7,AYE,CLEMENTI AVE 2,1.0,103.771350557894,1.31427860227337
1684,7,AYE,PORTSDOWN RD,1.0,103.794085682566,1.29920163260583
1685,7,AYE,ALEXANDRA RD,1.0,103.796720921698,1.28679161744874
1686,7,AYE,KEPPEL RD,1.0,103.847553689865,1.27262637416902
1687,7,AYE,AYE/MCE INTERCHANGE,2.0,103.847553689865,1.27262637416902
1688,7,BKE,DIARY FARM,2.0,103.847553689865,1.27262637416902
1689,7,BKE,BUKIT PANJANG RD,1.5,103.773096813492,1.37727545203058
1690,7,BKE,BKE/KJE INTERCHANGE,2.25,103.773096813492,1.37727545203058
1691,7,BKE,MANDAI RD,2.0,103.782483181533,1.41064025650339
1692,7,BKE,BKE/SLE INTERCHANGE,1.0,103.782483181533,1.41064025650339
1693,7,BKE,WOODLANDS AVE 3,1.0,103.779091222588,1.43277433932257
1694,7,BKE,WOODLANDS CENTRE,1.0,103.770981431603,1.44186651173173
1695,7,BKE,DIARY FARM ROAD,1.0,103.770981431603,1.44186651173173
1696,7,BKE,BKE/PIE INTERCHANGE,3.0,103.770981431603,1.44186651173173
1697,7,CTE,OUTRAM RD,1.0,103.838861143362,1.28152914902378
1698,7,CTE,CLEMENCEAU AVE,1.0,103.843728126138,1.29775993822781
1699,7,CTE,MOULMEIN RD,3.0,103.847482119029,1.31845944056635
1700,7,CTE,JALAN BAHAGIA,1.0,103.858565503017,1.32540758450303
1701,7,CTE,CTE/PIE INTERCHANGE,1.0,103.858565503017,1.32540758450303
1702,7,CTE,BRADDELL RD,2.25,103.850153965874,1.34409256877338
1703,7,CTE,AMK AVE 1,1.75,103.839256279218,1.36714737685637
1704,7,CTE,AMK AVE 3,1.75,103.847153924066,1.36931517954752
1705,7,CTE,AMK AVE 5,1.75,103.860485872465,1.37731149652799
1706,7,CTE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
1707,7,CTE,SLE/CTE INTERCHANGE,1.0,103.876388109557,1.36799442065701
1708,7,CTE,BUKIT TIMAH RD,1.0,103.810002032513,1.32383369976841
1709,7,CTE,CAIRNHILL CIRCLE,1.0,103.83859717814,1.30608557082229
1710,7,CTE,ORCHARD RD,1.0,103.847984421803,1.29805083085975
1711,7,CTE,HAVELOCK RD,2.0,103.82648039454,1.29306116495633
1712,7,CTE,AYE/CTE INTERCHANGE,1.0,103.82648039454,1.29306116495633
1713,7,ECP,ECP/PIE INTERCHANGE,1.0,103.82648039454,1.29306116495633
1714,7,ECP,XILIN AVE,2.75,103.964169780101,1.32920594979969
1715,7,ECP,ECP SERVICE RD,1.0,103.902337848179,1.29916784459552
1716,7,ECP,BEDOK RD,2.0,103.948260304303,1.33143623119911
1717,7,ECP,MARINE PARADE,1.75,103.9077387936,1.30248202632175
1718,7,ECP,FORT RD,3.0,103.885097565645,1.30032021915192
1719,7,ECP,ROCHOR RD,3.0,103.854568540158,1.30148706909734
1720,7,ECP,TANJONG KATONG ROAD,1.0,103.897292790726,1.30025471006881
1721,7,ECP,MARINE VISTA,1.0,103.920744587065,1.30653703457494
1722,7,ECP,SIGLAP RD,1.0,103.920512885209,1.32025353639468
1723,7,ECP,BAYSHORE RD,1.0,103.939871139019,1.31276103899484
1724,7,ECP,CHANGI AIRPORT,2.0,103.989670344538,1.36033174518932
1725,7,KJE,WOODLANDS RD,2.25,103.764035430987,1.43664332864049
1726,7,KJE,CHOA CHU KANG WAY,2.0,103.750283750092,1.37753458068331
1727,7,KJE,SUNGEI TENGAH,2.0,103.725111139306,1.39899234004862
1728,7,KJE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4.5,103.725111139306,1.39899234004862
1729,7,KJE,BKE/KJE INTERCHANGE,3.0,103.725111139306,1.39899234004862
1730,7,PIE,CHANGI SOUTH,1.0,103.971219222068,1.33567580209743
1731,7,PIE,PIE/TPE INTERCHANGE,1.0,103.971219222068,1.33567580209743
1732,7,PIE,SIMEI,2.0,103.953050756306,1.34269199750599
1733,7,PIE,TAMPINES TOWN,1.0,103.94516949381,1.34467550279471
1734,7,PIE,TAMPINES AVE 5,2.0,103.941741144043,1.34787831404331
1735,7,PIE,JALAN EUNOS,3.0,103.906009319447,1.32493000179929
1736,7,PIE,PAYA LEBAR WAY,2.0,103.884839503202,1.32230407057568
1737,7,PIE,BENDEMEER EXIT,2.5,103.863213831657,1.31349604455484
1738,7,PIE,PIE/CTE (CITY) INTERCHANGE,1.0,103.863213831657,1.31349604455484
1739,7,PIE,PIE/CTE (SLE) INTERCHANGE,1.0,103.863213831657,1.31349604455484
1740,7,PIE,KIM KEAT LINK,1.5,103.855545256722,1.32937403017879
1741,7,PIE,THOMSON RD,1.25,103.844295021463,1.31486729263616
1742,7,PIE,WHITLEY RD,1.5,103.825057721833,1.32118771198273
1743,7,PIE,ADAM RD,3.0,103.819793276285,1.33075094350781
1744,7,PIE,ENG NEO AVE,2.0,103.799902085619,1.3373682325974
1745,7,PIE,PIE/BKE INTERCHANGE,2.0,103.799902085619,1.3373682325974
1746,7,PIE,CLEMENTI RD,2.0,103.778486967035,1.33700695288477
1747,7,PIE,CLEMENTI AVE 6,1.75,103.760857456698,1.31511075463238
1748,7,PIE,BUKIT BATOK EAST AVE 3,1.0,103.757150072517,1.34762239826033
1749,7,PIE,JURONG TOWN HALL RD,3.0,103.741869524172,1.32877305068747
1750,7,PIE,JURONG EAST AVE 1,1.0,103.737310855243,1.34224789591235
1751,7,PIE,JURONG WEST AVE 2,1.0,103.711494369779,1.35138470149899
1752,7,PIE,PIE/KJE INTERCHANGE,1.0,103.711494369779,1.35138470149899
1753,7,PIE,JALAN BAHAR,1.5,103.692810658991,1.35175189720414
1754,7,PIE,PIONEER RD NORTH,1.75,103.695426016798,1.32538011943403
1755,7,PIE,UPPER JURONG RD,3.0,103.682842058752,1.32980513884625
1756,7,PIE,JURONG RD,2.0,103.682842058752,1.32980513884625
1757,7,PIE,BUKIT TIMAH RD,2.0,103.810002032513,1.32383369976841
1758,7,PIE,LORNIE RD,2.0,103.820137758485,1.33799273369393
1759,7,PIE,PIE/CTE INTERCHANGE,1.0,103.820137758485,1.33799273369393
1760,7,PIE,KALLANG WAY,2.0,103.875703114273,1.32098390897855
1761,7,PIE,BEDOK RESERVOIR RD,2.0,103.921963603077,1.33758734617107
1762,7,PIE,BEDOK NORTH RD,0.0,103.939708785127,1.32785578389017
1763,7,PIE,SIMEI AVE,0.5,103.949328717185,1.33866700912237
1764,7,PIE,TAMPINES ST 31,1.0,103.955818411052,1.35112449109561
1765,7,PIE,PIE/ECP INTERCHANGE,2.0,103.955818411052,1.35112449109561
1766,7,SLE,YISHUN,3.0,103.841407442602,1.42944311134142
1767,7,SLE,UPPER THOMSON,2.25,103.828229071289,1.37093618254207
1768,7,SLE,MANDIA RD,3.0,103.828229071289,1.37093618254207
1769,7,SLE,WOODLANDS AVE 12,1.0,103.804329417963,1.43357568988363
1770,7,SLE,WOODLANDS AVE 2,1.5,103.787566324985,1.43073556904107
1771,7,SLE,BKE/SLE INTERCHANGE,2.5,103.787566324985,1.43073556904107
1772,7,SLE,MANDAI RD,2.0,103.782483181533,1.41064025650339
1773,7,SLE,LENTOR AVE,2.0,103.837297685137,1.39145982484921
1774,7,SLE,TPE/PIE INTERCHANGE,2.0,103.837297685137,1.39145982484921
1775,7,SLE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
1776,7,SLE,CTE/SLE INTERCHANGE,1.0,103.876388109557,1.36799442065701
1777,7,TPE,TAMPINES AVE 7,1.5,103.959034174862,1.35759849763914
1778,7,TPE,TAMPINES AVE 12,2.0,103.945274945846,1.3637729183211
1779,7,TPE,PASIR RIS DRIVE 8,0.5,103.947156269076,1.3714446133246
1780,7,TPE,TAMPINES ROAD,1.0,103.929352562345,1.3682628806402
1781,7,TPE,TAMPINES AVE 10,1.0,103.930979146949,1.36479320863774
1782,7,TPE,LOR HALUS,2.0,103.924414378612,1.39556360689393
1783,7,TPE,PUNGGOL RD,1.5,103.908939266805,1.41180653085307
1784,7,TPE,SENGKANG EXIT,1.75,103.895735075793,1.39243990952648
1785,7,TPE,JALAN KAYU,2.25,103.872490555974,1.39213828470086
1786,7,TPE,SLE/CTE/TPE INTERCHANGE,2.0,103.872490555974,1.39213828470086
1787,7,TPE,LOR HARUS,3.0,103.872490555974,1.39213828470086
1788,7,TPE,PASIR RIS DRIVE 12,2.0,103.934170044688,1.37973805035701
1789,7,TPE,ELIAS ROAD,1.0,103.942314065388,1.37786519650248
1790,7,TPE,LOYANG AVE,1.0,103.970019150268,1.36849628172236
1791,7,TPE,PIE/TPE INTERCHANGE,1.0,103.970019150268,1.36849628172236
1792,8,AYE,TELOK BLANGAH RD,2.0,103.810166483177,1.27076318192364
1793,8,AYE,LOWER DELTA RD,2.0,103.823632917143,1.27996131276651
1794,8,AYE,NORMANTON PARK,5.0,103.792794957178,1.28723486356525
1795,8,AYE,NORTH BUONA VISTA RD,2.25,103.790508781692,1.3070246874297
1796,8,AYE,CLEMENTI RD,1.75,103.778486967035,1.33700695288477
1797,8,AYE,WEST COAST RD,2.0,103.751633496716,1.31568354839958
1798,8,AYE,CLEMENTI AVE 6,2.5,103.760857456698,1.31511075463238
1799,8,AYE,JURONG TOWN HALL RD,2.5,103.741869524172,1.32877305068747
1800,8,AYE,PENJURU RD,1.5,103.732241905373,1.31625706117169
1801,8,AYE,JURONG PORT RD,2.0,103.72037453514,1.31567131915093
1802,8,AYE,JURONG PIER RD,2.0,103.710629235008,1.30967476979274
1803,8,AYE,PIONEER CIRCUS,2.0,103.696119186016,1.32300234447015
1804,8,AYE,BENOI RD,2.0,103.676981816884,1.3049221365668
1805,8,AYE,AYE/PIE INTERCHANGE,2.0,103.676981816884,1.3049221365668
1806,8,AYE,TUAS WEST RD,1.5,103.639813026933,1.33015670911185
1807,8,AYE,TUAS WEST DRIVE,2.0,103.634929620551,1.33473413010509
1808,8,AYE,TUAS CHECKPOINT,1.0,103.635448092553,1.34729320116959
1809,8,AYE,JALAN BOON LAY,2.0,103.710699385344,1.33848050705251
1810,8,AYE,YUAN CHING RD,2.0,103.725221538081,1.32546807494299
1811,8,AYE,CLEMENTI AVE 2,2.5,103.771350557894,1.31427860227337
1812,8,AYE,PORTSDOWN RD,1.0,103.794085682566,1.29920163260583
1813,8,AYE,ALEXANDRA RD,1.0,103.796720921698,1.28679161744874
1814,8,AYE,KEPPEL RD,1.0,103.847553689865,1.27262637416902
1815,8,AYE,AYE/MCE INTERCHANGE,2.0,103.847553689865,1.27262637416902
1816,8,BKE,DIARY FARM,2.0,103.847553689865,1.27262637416902
1817,8,BKE,BUKIT PANJANG RD,2.25,103.773096813492,1.37727545203058
1818,8,BKE,BKE/KJE INTERCHANGE,2.5,103.773096813492,1.37727545203058
1819,8,BKE,MANDAI RD,2.75,103.782483181533,1.41064025650339
1820,8,BKE,BKE/SLE INTERCHANGE,1.0,103.782483181533,1.41064025650339
1821,8,BKE,WOODLANDS AVE 3,1.0,103.779091222588,1.43277433932257
1822,8,BKE,WOODLANDS CENTRE,1.0,103.770981431603,1.44186651173173
1823,8,BKE,DIARY FARM ROAD,1.5,103.770981431603,1.44186651173173
1824,8,BKE,BKE/PIE INTERCHANGE,4.0,103.770981431603,1.44186651173173
1825,8,CTE,OUTRAM RD,1.0,103.838861143362,1.28152914902378
1826,8,CTE,CLEMENCEAU AVE,1.0,103.843728126138,1.29775993822781
1827,8,CTE,MOULMEIN RD,4.25,103.847482119029,1.31845944056635
1828,8,CTE,JALAN BAHAGIA,1.0,103.858565503017,1.32540758450303
1829,8,CTE,CTE/PIE INTERCHANGE,1.5,103.858565503017,1.32540758450303
1830,8,CTE,BRADDELL RD,2.75,103.850153965874,1.34409256877338
1831,8,CTE,AMK AVE 1,2.0,103.839256279218,1.36714737685637
1832,8,CTE,AMK AVE 3,2.5,103.847153924066,1.36931517954752
1833,8,CTE,AMK AVE 5,2.5,103.860485872465,1.37731149652799
1834,8,CTE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
1835,8,CTE,SLE/CTE INTERCHANGE,1.0,103.876388109557,1.36799442065701
1836,8,CTE,BUKIT TIMAH RD,1.0,103.810002032513,1.32383369976841
1837,8,CTE,CAIRNHILL CIRCLE,1.0,103.83859717814,1.30608557082229
1838,8,CTE,ORCHARD RD,1.0,103.847984421803,1.29805083085975
1839,8,CTE,HAVELOCK RD,2.0,103.82648039454,1.29306116495633
1840,8,CTE,AYE/CTE INTERCHANGE,1.0,103.82648039454,1.29306116495633
1841,8,ECP,ECP/PIE INTERCHANGE,1.0,103.82648039454,1.29306116495633
1842,8,ECP,XILIN AVE,2.75,103.964169780101,1.32920594979969
1843,8,ECP,ECP SERVICE RD,1.0,103.902337848179,1.29916784459552
1844,8,ECP,BEDOK RD,2.0,103.948260304303,1.33143623119911
1845,8,ECP,MARINE PARADE,2.0,103.9077387936,1.30248202632175
1846,8,ECP,FORT RD,3.25,103.885097565645,1.30032021915192
1847,8,ECP,ROCHOR RD,3.0,103.854568540158,1.30148706909734
1848,8,ECP,TANJONG KATONG ROAD,1.0,103.897292790726,1.30025471006881
1849,8,ECP,MARINE VISTA,1.0,103.920744587065,1.30653703457494
1850,8,ECP,SIGLAP RD,1.0,103.920512885209,1.32025353639468
1851,8,ECP,BAYSHORE RD,1.0,103.939871139019,1.31276103899484
1852,8,ECP,CHANGI AIRPORT,2.0,103.989670344538,1.36033174518932
1853,8,KJE,WOODLANDS RD,2.0,103.764035430987,1.43664332864049
1854,8,KJE,CHOA CHU KANG WAY,2.0,103.750283750092,1.37753458068331
