,Name,Direction,FarEndPoint,StartPoint,EndPoint,EstTime,time
6108,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,2,"01/29/2021, 03:00:36"
6109,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,3,"01/29/2021, 03:00:36"
6110,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,2,"01/29/2021, 03:00:36"
6111,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,1,"01/29/2021, 03:00:36"
6112,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,1,"01/29/2021, 03:00:36"
6113,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,3,"01/29/2021, 03:00:36"
6114,AYE,2,CITY,NORTH BUONA VISTA RD,PORTSDOWN RD,1,"01/29/2021, 03:00:36"
6115,AYE,2,CITY,PORTSDOWN RD,ALEXANDRA RD,1,"01/29/2021, 03:00:36"
6116,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,3,"01/29/2021, 03:00:36"
6117,AYE,2,CITY,LOWER DELTA RD,KEPPEL RD,1,"01/29/2021, 03:00:36"
6118,AYE,2,CITY,KEPPEL RD,AYE/MCE INTERCHANGE,2,"01/29/2021, 03:00:36"
6119,BKE,1,WOODLANDS CENTRE,BKE/PIE INTERCHANGE,DIARY FARM,2,"01/29/2021, 03:00:36"
6120,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,1,"01/29/2021, 03:00:36"
6121,BKE,1,WOODLANDS CENTRE,BUKIT PANJANG RD,BKE/KJE INTERCHANGE,2,"01/29/2021, 03:00:36"
6122,BKE,1,WOODLANDS CENTRE,BKE/KJE INTERCHANGE,MANDAI RD,2,"01/29/2021, 03:00:36"
6123,BKE,1,WOODLANDS CENTRE,MANDAI RD,BKE/SLE INTERCHANGE,1,"01/29/2021, 03:00:36"
6124,BKE,1,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,WOODLANDS AVE 3,1,"01/29/2021, 03:00:36"
6125,BKE,1,WOODLANDS CENTRE,WOODLANDS AVE 3,WOODLANDS CENTRE,1,"01/29/2021, 03:00:36"
6126,BKE,2,PIE,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,1,"01/29/2021, 03:00:36"
6127,BKE,2,PIE,BKE/SLE INTERCHANGE,MANDAI RD,2,"01/29/2021, 03:00:36"
6128,BKE,2,PIE,MANDAI RD,BKE/KJE INTERCHANGE,2,"01/29/2021, 03:00:36"
6129,BKE,2,PIE,BKE/KJE INTERCHANGE,BUKIT PANJANG RD,2,"01/29/2021, 03:00:36"
6130,BKE,2,PIE,BUKIT PANJANG RD,DIARY FARM ROAD,1,"01/29/2021, 03:00:36"
6131,BKE,2,PIE,DIARY FARM ROAD,BKE/PIE INTERCHANGE,3,"01/29/2021, 03:00:36"
6132,CTE,1,SLE/CTE INTERCHANGE,AYE/CTE INTERCHANGE,OUTRAM RD,1,"01/29/2021, 03:00:36"
6133,CTE,1,SLE/CTE INTERCHANGE,OUTRAM RD,CLEMENCEAU AVE,1,"01/29/2021, 03:00:36"
6134,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,4,"01/29/2021, 03:00:36"
6135,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,1,"01/29/2021, 03:00:36"
6136,CTE,1,SLE/CTE INTERCHANGE,JALAN BAHAGIA,CTE/PIE INTERCHANGE,1,"01/29/2021, 03:00:36"
6137,CTE,1,SLE/CTE INTERCHANGE,CTE/PIE INTERCHANGE,BRADDELL RD,2,"01/29/2021, 03:00:36"
6138,CTE,1,SLE/CTE INTERCHANGE,BRADDELL RD,AMK AVE 1,1,"01/29/2021, 03:00:36"
6139,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 1,AMK AVE 3,2,"01/29/2021, 03:00:36"
6140,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 3,AMK AVE 5,1,"01/29/2021, 03:00:36"
6141,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 5,YIO CHU KANG,1,"01/29/2021, 03:00:36"
6142,CTE,1,SLE/CTE INTERCHANGE,YIO CHU KANG,SLE/CTE INTERCHANGE,1,"01/29/2021, 03:00:36"
6143,CTE,2,CITY,SLE/CTE INTERCHANGE,AMK AVE 5,2,"01/29/2021, 03:00:36"
6144,CTE,2,CITY,AMK AVE 5,AMK AVE 3,1,"01/29/2021, 03:00:36"
6145,CTE,2,CITY,AMK AVE 3,AMK AVE 1,3,"01/29/2021, 03:00:36"
6146,CTE,2,CITY,AMK AVE 1,BRADDELL RD,5,"01/29/2021, 03:00:36"
6147,CTE,2,CITY,BRADDELL RD,CTE/PIE INTERCHANGE,6,"01/29/2021, 03:00:36"
6148,CTE,2,CITY,CTE/PIE INTERCHANGE,MOULMEIN RD,7,"01/29/2021, 03:00:36"
6149,CTE,2,CITY,MOULMEIN RD,BUKIT TIMAH RD,1,"01/29/2021, 03:00:36"
6150,CTE,2,CITY,BUKIT TIMAH RD,CAIRNHILL CIRCLE,1,"01/29/2021, 03:00:36"
6151,CTE,2,CITY,CAIRNHILL CIRCLE,ORCHARD RD,1,"01/29/2021, 03:00:36"
6152,CTE,2,CITY,ORCHARD RD,HAVELOCK RD,2,"01/29/2021, 03:00:36"
6153,CTE,2,CITY,HAVELOCK RD,OUTRAM RD,1,"01/29/2021, 03:00:36"
6154,CTE,2,CITY,OUTRAM RD,AYE/CTE INTERCHANGE,1,"01/29/2021, 03:00:36"
6155,ECP,1,CITY,CHANGI AIRPORT,ECP/PIE INTERCHANGE,1,"01/29/2021, 03:00:36"
6156,ECP,1,CITY,ECP/PIE INTERCHANGE,XILIN AVE,2,"01/29/2021, 03:00:36"
6157,ECP,1,CITY,XILIN AVE,ECP SERVICE RD,1,"01/29/2021, 03:00:36"
6158,ECP,1,CITY,ECP SERVICE RD,BEDOK RD,4,"01/29/2021, 03:00:36"
6159,ECP,1,CITY,BEDOK RD,MARINE PARADE,3,"01/29/2021, 03:00:36"
6160,ECP,1,CITY,MARINE PARADE,FORT RD,3,"01/29/2021, 03:00:36"
6161,ECP,1,CITY,FORT RD,ROCHOR RD,3,"01/29/2021, 03:00:36"
6162,ECP,2,CHANGI AIRPORT,ROCHOR RD,FORT RD,3,"01/29/2021, 03:00:36"
6163,ECP,2,CHANGI AIRPORT,FORT RD,TANJONG KATONG ROAD,1,"01/29/2021, 03:00:36"
6164,ECP,2,CHANGI AIRPORT,TANJONG KATONG ROAD,MARINE PARADE,2,"01/29/2021, 03:00:36"
6165,ECP,2,CHANGI AIRPORT,MARINE PARADE,MARINE VISTA,1,"01/29/2021, 03:00:36"
6166,ECP,2,CHANGI AIRPORT,MARINE VISTA,SIGLAP RD,1,"01/29/2021, 03:00:36"
6167,ECP,2,CHANGI AIRPORT,SIGLAP RD,BEDOK RD,1,"01/29/2021, 03:00:36"
6168,ECP,2,CHANGI AIRPORT,BEDOK RD,ECP SERVICE RD,1,"01/29/2021, 03:00:36"
6169,ECP,2,CHANGI AIRPORT,ECP SERVICE RD,BAYSHORE RD,1,"01/29/2021, 03:00:36"
6170,ECP,2,CHANGI AIRPORT,BAYSHORE RD,XILIN AVE,4,"01/29/2021, 03:00:36"
6171,ECP,2,CHANGI AIRPORT,XILIN AVE,CHANGI AIRPORT,2,"01/29/2021, 03:00:36"
6172,KJE,1,PIE,BKE/KJE INTERCHANGE,WOODLANDS RD,2,"01/29/2021, 03:00:36"
6173,KJE,1,PIE,WOODLANDS RD,CHOA CHU KANG WAY,2,"01/29/2021, 03:00:36"
6174,KJE,1,PIE,CHOA CHU KANG WAY,SUNGEI TENGAH,1,"01/29/2021, 03:00:36"
6175,KJE,1,PIE,SUNGEI TENGAH,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4,"01/29/2021, 03:00:36"
6176,KJE,2,BKE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),SUNGEI TENGAH,3,"01/29/2021, 03:00:36"
6177,KJE,2,BKE,SUNGEI TENGAH,CHOA CHU KANG WAY,2,"01/29/2021, 03:00:36"
6178,KJE,2,BKE,CHOA CHU KANG WAY,WOODLANDS RD,2,"01/29/2021, 03:00:36"
6179,KJE,2,BKE,WOODLANDS RD,BKE/KJE INTERCHANGE,3,"01/29/2021, 03:00:36"
6180,PIE,1,UPPER JURONG RD,PIE/ECP INTERCHANGE,CHANGI SOUTH,1,"01/29/2021, 03:00:36"
6181,PIE,1,UPPER JURONG RD,CHANGI SOUTH,PIE/TPE INTERCHANGE,1,"01/29/2021, 03:00:36"
6182,PIE,1,UPPER JURONG RD,PIE/TPE INTERCHANGE,SIMEI,2,"01/29/2021, 03:00:36"
6183,PIE,1,UPPER JURONG RD,SIMEI,TAMPINES TOWN,1,"01/29/2021, 03:00:36"
6184,PIE,1,UPPER JURONG RD,TAMPINES TOWN,TAMPINES AVE 5,1,"01/29/2021, 03:00:36"
6185,PIE,1,UPPER JURONG RD,TAMPINES AVE 5,JALAN EUNOS,4,"01/29/2021, 03:00:36"
6186,PIE,1,UPPER JURONG RD,JALAN EUNOS,PAYA LEBAR WAY,2,"01/29/2021, 03:00:36"
6187,PIE,1,UPPER JURONG RD,PAYA LEBAR WAY,BENDEMEER EXIT,2,"01/29/2021, 03:00:36"
6188,PIE,1,UPPER JURONG RD,BENDEMEER EXIT,PIE/CTE (CITY) INTERCHANGE,1,"01/29/2021, 03:00:36"
6189,PIE,1,UPPER JURONG RD,PIE/CTE (CITY) INTERCHANGE,PIE/CTE (SLE) INTERCHANGE,1,"01/29/2021, 03:00:36"
6190,PIE,1,UPPER JURONG RD,PIE/CTE (SLE) INTERCHANGE,KIM KEAT LINK,1,"01/29/2021, 03:00:36"
6191,PIE,1,UPPER JURONG RD,KIM KEAT LINK,THOMSON RD,1,"01/29/2021, 03:00:36"
6192,PIE,1,UPPER JURONG RD,THOMSON RD,WHITLEY RD,1,"01/29/2021, 03:00:36"
6193,PIE,1,UPPER JURONG RD,WHITLEY RD,ADAM RD,3,"01/29/2021, 03:00:36"
6194,PIE,1,UPPER JURONG RD,ADAM RD,ENG NEO AVE,2,"01/29/2021, 03:00:36"
6195,PIE,1,UPPER JURONG RD,ENG NEO AVE,PIE/BKE INTERCHANGE,2,"01/29/2021, 03:00:36"
6196,PIE,1,UPPER JURONG RD,PIE/BKE INTERCHANGE,CLEMENTI RD,2,"01/29/2021, 03:00:36"
6197,PIE,1,UPPER JURONG RD,CLEMENTI RD,CLEMENTI AVE 6,3,"01/29/2021, 03:00:36"
6198,PIE,1,UPPER JURONG RD,CLEMENTI AVE 6,BUKIT BATOK EAST AVE 3,0,"01/29/2021, 03:00:36"
6199,PIE,1,UPPER JURONG RD,BUKIT BATOK EAST AVE 3,JURONG TOWN HALL RD,3,"01/29/2021, 03:00:36"
6200,PIE,1,UPPER JURONG RD,JURONG TOWN HALL RD,JURONG EAST AVE 1,1,"01/29/2021, 03:00:36"
6201,PIE,1,UPPER JURONG RD,JURONG EAST AVE 1,JURONG WEST AVE 2,1,"01/29/2021, 03:00:36"
6202,PIE,1,UPPER JURONG RD,JURONG WEST AVE 2,PIE/KJE INTERCHANGE,1,"01/29/2021, 03:00:36"
6203,PIE,1,UPPER JURONG RD,PIE/KJE INTERCHANGE,JALAN BAHAR,2,"01/29/2021, 03:00:36"
6204,PIE,1,UPPER JURONG RD,JALAN BAHAR,PIONEER RD NORTH,1,"01/29/2021, 03:00:36"
6205,PIE,1,UPPER JURONG RD,PIONEER RD NORTH,UPPER JURONG RD,3,"01/29/2021, 03:00:36"
6206,PIE,2,CHANGI AIRPORT,UPPER JURONG RD,PIONEER RD NORTH,3,"01/29/2021, 03:00:36"
6207,PIE,2,CHANGI AIRPORT,PIONEER RD NORTH,JALAN BAHAR,1,"01/29/2021, 03:00:36"
6208,PIE,2,CHANGI AIRPORT,JALAN BAHAR,PIE/KJE INTERCHANGE,1,"01/29/2021, 03:00:36"
6209,PIE,2,CHANGI AIRPORT,PIE/KJE INTERCHANGE,JURONG RD,2,"01/29/2021, 03:00:36"
6210,PIE,2,CHANGI AIRPORT,JURONG RD,JURONG TOWN HALL RD,3,"01/29/2021, 03:00:36"
6211,PIE,2,CHANGI AIRPORT,JURONG TOWN HALL RD,BUKIT BATOK EAST AVE 3,2,"01/29/2021, 03:00:36"
6212,PIE,2,CHANGI AIRPORT,BUKIT BATOK EAST AVE 3,CLEMENTI AVE 6,1,"01/29/2021, 03:00:36"
6213,PIE,2,CHANGI AIRPORT,CLEMENTI AVE 6,BUKIT TIMAH RD,2,"01/29/2021, 03:00:36"
6214,PIE,2,CHANGI AIRPORT,BUKIT TIMAH RD,PIE/BKE INTERCHANGE,2,"01/29/2021, 03:00:36"
6215,PIE,2,CHANGI AIRPORT,PIE/BKE INTERCHANGE,ENG NEO AVE,2,"01/29/2021, 03:00:36"
6216,PIE,2,CHANGI AIRPORT,ENG NEO AVE,LORNIE RD,2,"01/29/2021, 03:00:36"
6217,PIE,2,CHANGI AIRPORT,LORNIE RD,WHITLEY RD,2,"01/29/2021, 03:00:36"
6218,PIE,2,CHANGI AIRPORT,WHITLEY RD,THOMSON RD,2,"01/29/2021, 03:00:36"
6219,PIE,2,CHANGI AIRPORT,THOMSON RD,KIM KEAT LINK,2,"01/29/2021, 03:00:36"
6220,PIE,2,CHANGI AIRPORT,KIM KEAT LINK,PIE/CTE INTERCHANGE,1,"01/29/2021, 03:00:36"
6221,PIE,2,CHANGI AIRPORT,PIE/CTE INTERCHANGE,KALLANG WAY,2,"01/29/2021, 03:00:36"
6222,PIE,2,CHANGI AIRPORT,KALLANG WAY,PAYA LEBAR WAY,2,"01/29/2021, 03:00:36"
6223,PIE,2,CHANGI AIRPORT,PAYA LEBAR WAY,JALAN EUNOS,2,"01/29/2021, 03:00:36"
6224,PIE,2,CHANGI AIRPORT,JALAN EUNOS,BEDOK RESERVOIR RD,2,"01/29/2021, 03:00:36"
6225,PIE,2,CHANGI AIRPORT,BEDOK RESERVOIR RD,BEDOK NORTH RD,0,"01/29/2021, 03:00:36"
6226,PIE,2,CHANGI AIRPORT,BEDOK NORTH RD,TAMPINES AVE 5,3,"01/29/2021, 03:00:36"
6227,PIE,2,CHANGI AIRPORT,TAMPINES AVE 5,SIMEI AVE,1,"01/29/2021, 03:00:36"
6228,PIE,2,CHANGI AIRPORT,SIMEI AVE,TAMPINES ST 31,1,"01/29/2021, 03:00:36"
6229,PIE,2,CHANGI AIRPORT,TAMPINES ST 31,PIE/TPE INTERCHANGE,1,"01/29/2021, 03:00:36"
6230,PIE,2,CHANGI AIRPORT,PIE/TPE INTERCHANGE,PIE/ECP INTERCHANGE,3,"01/29/2021, 03:00:36"
6231,SLE,1,BKE,CTE/SLE INTERCHANGE,YISHUN,3,"01/29/2021, 03:00:36"
6232,SLE,1,BKE,YISHUN,UPPER THOMSON,2,"01/29/2021, 03:00:36"
6233,SLE,1,BKE,UPPER THOMSON,MANDIA RD,3,"01/29/2021, 03:00:36"
6234,SLE,1,BKE,MANDIA RD,WOODLANDS AVE 12,1,"01/29/2021, 03:00:36"
6235,SLE,1,BKE,WOODLANDS AVE 12,WOODLANDS AVE 2,2,"01/29/2021, 03:00:36"
6236,SLE,1,BKE,WOODLANDS AVE 2,BKE/SLE INTERCHANGE,2,"01/29/2021, 03:00:36"
6237,SLE,2,CTE,BKE/SLE INTERCHANGE,WOODLANDS AVE 2,1,"01/29/2021, 03:00:36"
6238,SLE,2,CTE,WOODLANDS AVE 2,WOODLANDS AVE 12,1,"01/29/2021, 03:00:36"
6239,SLE,2,CTE,WOODLANDS AVE 12,MANDAI RD,2,"01/29/2021, 03:00:36"
6240,SLE,2,CTE,MANDAI RD,UPPER THOMSON,2,"01/29/2021, 03:00:36"
6241,SLE,2,CTE,UPPER THOMSON,LENTOR AVE,2,"01/29/2021, 03:00:36"
6242,SLE,2,CTE,LENTOR AVE,TPE/PIE INTERCHANGE,2,"01/29/2021, 03:00:36"
6243,SLE,2,CTE,TPE/PIE INTERCHANGE,YIO CHU KANG,1,"01/29/2021, 03:00:36"
6244,SLE,2,CTE,YIO CHU KANG,CTE/SLE INTERCHANGE,1,"01/29/2021, 03:00:36"
6245,TPE,1,CTE/SLE,PIE/TPE INTERCHANGE,TAMPINES AVE 7,1,"01/29/2021, 03:00:36"
6246,TPE,1,CTE/SLE,TAMPINES AVE 7,TAMPINES AVE 12,2,"01/29/2021, 03:00:36"
6247,TPE,1,CTE/SLE,TAMPINES AVE 12,PASIR RIS DRIVE 8,0,"01/29/2021, 03:00:36"
6248,TPE,1,CTE/SLE,PASIR RIS DRIVE 8,TAMPINES ROAD,1,"01/29/2021, 03:00:36"
6249,TPE,1,CTE/SLE,TAMPINES ROAD,TAMPINES AVE 10,1,"01/29/2021, 03:00:36"
6250,TPE,1,CTE/SLE,TAMPINES AVE 10,LOR HALUS,2,"01/29/2021, 03:00:36"
6251,TPE,1,CTE/SLE,LOR HALUS,PUNGGOL RD,2,"01/29/2021, 03:00:36"
6252,TPE,1,CTE/SLE,PUNGGOL RD,SENGKANG EXIT,1,"01/29/2021, 03:00:36"
6253,TPE,1,CTE/SLE,SENGKANG EXIT,JALAN KAYU,3,"01/29/2021, 03:00:36"
6254,TPE,1,CTE/SLE,JALAN KAYU,SLE/CTE/TPE INTERCHANGE,2,"01/29/2021, 03:00:36"
6255,TPE,2,PIE,SLE/CTE/TPE INTERCHANGE,JALAN KAYU,1,"01/29/2021, 03:00:36"
6256,TPE,2,PIE,JALAN KAYU,SENGKANG EXIT,2,"01/29/2021, 03:00:36"
6257,TPE,2,PIE,SENGKANG EXIT,PUNGGOL RD,1,"01/29/2021, 03:00:36"
6258,TPE,2,PIE,PUNGGOL RD,LOR HARUS,3,"01/29/2021, 03:00:36"
6259,TPE,2,PIE,LOR HARUS,PASIR RIS DRIVE 12,2,"01/29/2021, 03:00:36"
6260,TPE,2,PIE,PASIR RIS DRIVE 12,ELIAS ROAD,1,"01/29/2021, 03:00:36"
6261,TPE,2,PIE,ELIAS ROAD,PASIR RIS DRIVE 8,1,"01/29/2021, 03:00:36"
6262,TPE,2,PIE,PASIR RIS DRIVE 8,TAMPINES AVE 7,2,"01/29/2021, 03:00:36"
6263,TPE,2,PIE,TAMPINES AVE 7,LOYANG AVE,1,"01/29/2021, 03:00:36"
6264,TPE,2,PIE,LOYANG AVE,PIE/TPE INTERCHANGE,1,"01/29/2021, 03:00:36"
6265,AYE,1,TUAS CHECKPOINT,AYE/MCE INTERCHANGE,TELOK BLANGAH RD,2,"01/29/2021, 03:30:37"
6266,AYE,1,TUAS CHECKPOINT,TELOK BLANGAH RD,LOWER DELTA RD,1,"01/29/2021, 03:30:37"
6267,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,4,"01/29/2021, 03:30:37"
6268,AYE,1,TUAS CHECKPOINT,NORMANTON PARK,NORTH BUONA VISTA RD,1,"01/29/2021, 03:30:37"
6269,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,2,"01/29/2021, 03:30:37"
6270,AYE,1,TUAS CHECKPOINT,CLEMENTI RD,WEST COAST RD,1,"01/29/2021, 03:30:37"
6271,AYE,1,TUAS CHECKPOINT,WEST COAST RD,CLEMENTI AVE 6,1,"01/29/2021, 03:30:37"
6272,AYE,1,TUAS CHECKPOINT,CLEMENTI AVE 6,JURONG TOWN HALL RD,2,"01/29/2021, 03:30:37"
6273,AYE,1,TUAS CHECKPOINT,JURONG TOWN HALL RD,PENJURU RD,1,"01/29/2021, 03:30:37"
6274,AYE,1,TUAS CHECKPOINT,PENJURU RD,JURONG PORT RD,2,"01/29/2021, 03:30:37"
6275,AYE,1,TUAS CHECKPOINT,JURONG PORT RD,JURONG PIER RD,1,"01/29/2021, 03:30:37"
6276,AYE,1,TUAS CHECKPOINT,JURONG PIER RD,PIONEER CIRCUS,2,"01/29/2021, 03:30:37"
6277,AYE,1,TUAS CHECKPOINT,PIONEER CIRCUS,BENOI RD,2,"01/29/2021, 03:30:37"
6278,AYE,1,TUAS CHECKPOINT,BENOI RD,AYE/PIE INTERCHANGE,2,"01/29/2021, 03:30:37"
6279,AYE,1,TUAS CHECKPOINT,AYE/PIE INTERCHANGE,TUAS WEST RD,2,"01/29/2021, 03:30:37"
6280,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,2,"01/29/2021, 03:30:37"
6281,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,1,"01/29/2021, 03:30:37"
6282,AYE,2,CITY,TUAS CHECKPOINT,TUAS WEST RD,1,"01/29/2021, 03:30:37"
6283,AYE,2,CITY,TUAS WEST RD,AYE/PIE INTERCHANGE,2,"01/29/2021, 03:30:37"
6284,AYE,2,CITY,AYE/PIE INTERCHANGE,BENOI RD,2,"01/29/2021, 03:30:37"
6285,AYE,2,CITY,BENOI RD,PIONEER CIRCUS,2,"01/29/2021, 03:30:37"
6286,AYE,2,CITY,PIONEER CIRCUS,JALAN BOON LAY,2,"01/29/2021, 03:30:37"
6287,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,2,"01/29/2021, 03:30:37"
6288,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,3,"01/29/2021, 03:30:37"
6289,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,2,"01/29/2021, 03:30:37"
6290,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,1,"01/29/2021, 03:30:37"
6291,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,1,"01/29/2021, 03:30:37"
6292,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,2,"01/29/2021, 03:30:37"
6293,AYE,2,CITY,NORTH BUONA VISTA RD,PORTSDOWN RD,1,"01/29/2021, 03:30:37"
6294,AYE,2,CITY,PORTSDOWN RD,ALEXANDRA RD,1,"01/29/2021, 03:30:37"
6295,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,3,"01/29/2021, 03:30:37"
6296,AYE,2,CITY,LOWER DELTA RD,KEPPEL RD,1,"01/29/2021, 03:30:37"
6297,AYE,2,CITY,KEPPEL RD,AYE/MCE INTERCHANGE,2,"01/29/2021, 03:30:37"
6298,BKE,1,WOODLANDS CENTRE,BKE/PIE INTERCHANGE,DIARY FARM,2,"01/29/2021, 03:30:37"
6299,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,1,"01/29/2021, 03:30:37"
6300,BKE,1,WOODLANDS CENTRE,BUKIT PANJANG RD,BKE/KJE INTERCHANGE,2,"01/29/2021, 03:30:37"
6301,BKE,1,WOODLANDS CENTRE,BKE/KJE INTERCHANGE,MANDAI RD,2,"01/29/2021, 03:30:37"
6302,BKE,1,WOODLANDS CENTRE,MANDAI RD,BKE/SLE INTERCHANGE,1,"01/29/2021, 03:30:37"
6303,BKE,1,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,WOODLANDS AVE 3,1,"01/29/2021, 03:30:37"
6304,BKE,1,WOODLANDS CENTRE,WOODLANDS AVE 3,WOODLANDS CENTRE,1,"01/29/2021, 03:30:37"
6305,BKE,2,PIE,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,1,"01/29/2021, 03:30:37"
6306,BKE,2,PIE,BKE/SLE INTERCHANGE,MANDAI RD,2,"01/29/2021, 03:30:37"
6307,BKE,2,PIE,MANDAI RD,BKE/KJE INTERCHANGE,2,"01/29/2021, 03:30:37"
6308,BKE,2,PIE,BKE/KJE INTERCHANGE,BUKIT PANJANG RD,2,"01/29/2021, 03:30:37"
6309,BKE,2,PIE,BUKIT PANJANG RD,DIARY FARM ROAD,1,"01/29/2021, 03:30:37"
6310,BKE,2,PIE,DIARY FARM ROAD,BKE/PIE INTERCHANGE,3,"01/29/2021, 03:30:37"
6311,CTE,1,SLE/CTE INTERCHANGE,AYE/CTE INTERCHANGE,OUTRAM RD,1,"01/29/2021, 03:30:37"
6312,CTE,1,SLE/CTE INTERCHANGE,OUTRAM RD,CLEMENCEAU AVE,1,"01/29/2021, 03:30:37"
6313,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,4,"01/29/2021, 03:30:37"
6314,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,2,"01/29/2021, 03:30:37"
6315,CTE,1,SLE/CTE INTERCHANGE,JALAN BAHAGIA,CTE/PIE INTERCHANGE,1,"01/29/2021, 03:30:37"
6316,CTE,1,SLE/CTE INTERCHANGE,CTE/PIE INTERCHANGE,BRADDELL RD,2,"01/29/2021, 03:30:37"
6317,CTE,1,SLE/CTE INTERCHANGE,BRADDELL RD,AMK AVE 1,1,"01/29/2021, 03:30:37"
6318,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 1,AMK AVE 3,2,"01/29/2021, 03:30:37"
6319,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 3,AMK AVE 5,1,"01/29/2021, 03:30:37"
6320,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 5,YIO CHU KANG,1,"01/29/2021, 03:30:37"
6321,CTE,1,SLE/CTE INTERCHANGE,YIO CHU KANG,SLE/CTE INTERCHANGE,1,"01/29/2021, 03:30:37"
6322,CTE,2,CITY,SLE/CTE INTERCHANGE,AMK AVE 5,2,"01/29/2021, 03:30:37"
6323,CTE,2,CITY,AMK AVE 5,AMK AVE 3,1,"01/29/2021, 03:30:37"
6324,CTE,2,CITY,AMK AVE 3,AMK AVE 1,1,"01/29/2021, 03:30:37"
6325,CTE,2,CITY,AMK AVE 1,BRADDELL RD,4,"01/29/2021, 03:30:37"
6326,CTE,2,CITY,BRADDELL RD,CTE/PIE INTERCHANGE,6,"01/29/2021, 03:30:37"
6327,CTE,2,CITY,CTE/PIE INTERCHANGE,MOULMEIN RD,8,"01/29/2021, 03:30:37"
6328,CTE,2,CITY,MOULMEIN RD,BUKIT TIMAH RD,1,"01/29/2021, 03:30:37"
6329,CTE,2,CITY,BUKIT TIMAH RD,CAIRNHILL CIRCLE,1,"01/29/2021, 03:30:37"
6330,CTE,2,CITY,CAIRNHILL CIRCLE,ORCHARD RD,1,"01/29/2021, 03:30:37"
6331,CTE,2,CITY,ORCHARD RD,HAVELOCK RD,2,"01/29/2021, 03:30:37"
6332,CTE,2,CITY,HAVELOCK RD,OUTRAM RD,1,"01/29/2021, 03:30:37"
6333,CTE,2,CITY,OUTRAM RD,AYE/CTE INTERCHANGE,1,"01/29/2021, 03:30:37"
6334,ECP,1,CITY,CHANGI AIRPORT,ECP/PIE INTERCHANGE,1,"01/29/2021, 03:30:37"
6335,ECP,1,CITY,ECP/PIE INTERCHANGE,XILIN AVE,2,"01/29/2021, 03:30:37"
6336,ECP,1,CITY,XILIN AVE,ECP SERVICE RD,1,"01/29/2021, 03:30:37"
6337,ECP,1,CITY,ECP SERVICE RD,BEDOK RD,4,"01/29/2021, 03:30:37"
6338,ECP,1,CITY,BEDOK RD,MARINE PARADE,3,"01/29/2021, 03:30:37"
6339,ECP,1,CITY,MARINE PARADE,FORT RD,3,"01/29/2021, 03:30:37"
6340,ECP,1,CITY,FORT RD,ROCHOR RD,3,"01/29/2021, 03:30:37"
6341,ECP,2,CHANGI AIRPORT,ROCHOR RD,FORT RD,3,"01/29/2021, 03:30:37"
6342,ECP,2,CHANGI AIRPORT,FORT RD,TANJONG KATONG ROAD,1,"01/29/2021, 03:30:37"
6343,ECP,2,CHANGI AIRPORT,TANJONG KATONG ROAD,MARINE PARADE,2,"01/29/2021, 03:30:37"
